Precision_C0,Precision_C1,Precision_C2,Precision_C3,Recall_C0,Recall_C1,Recall_C2,Recall_C3,F1_C0,F1_C1,F1_C2,F1_C3,Macro_F1,MCC,Run
0.6613588249596817,0.2765064836003051,0.5151303381645637,0.49545046965449535,0.5020935556350039,0.13063762236528795,0.6125396875272758,0.6619940231319432,0.5700591830453327,0.16900238068833295,0.558556141356456,0.5660085405733969,0.4659065614158796,0.3532039477134451,1.0
0.6622208270734127,0.24589400930864347,0.5078703761476582,0.49655978426982517,0.5015113740021689,0.11513226038966166,0.6116348093234489,0.6535112406134469,0.5666582029518178,0.15231583122519013,0.5522135005117441,0.5627177675451787,0.45847632555848267,0.3484291407557073,2.0
0.6463562878066558,0.27095864661654134,0.5106781430548483,0.497460898868529,0.5103950934246184,0.13060863943521409,0.6099664452184692,0.6480940866299195,0.5691450284190941,0.17233103826983187,0.5556222054730331,0.5619619206584948,0.46476504820511344,0.3484385439712293,3.0
0.6443753466836201,0.3041488603988604,0.5147610712553805,0.49418417940956605,0.5064134201339815,0.12544438828162846,0.6146941160525857,0.6428771747351028,0.5655060291323459,0.16952554946268933,0.5597647766121001,0.55731692786731,0.4630283207686114,0.34619764700255595,4.0
0.6642312594172676,0.2815151515151515,0.5452025324236278,0.4825778557115794,0.5127752079140168,0.1082771451002574,0.5968308555290351,0.6882429838413475,0.5777599355179708,0.15292784066596649,0.5684580816548838,0.5658935996464675,0.46625986437132216,0.3600167177389861,5.0
