Precision_C0,Precision_C1,Precision_C2,Precision_C3,Recall_C0,Recall_C1,Recall_C2,Recall_C3,F1_C0,F1_C1,F1_C2,F1_C3,Macro_F1,MCC,Run
0.4053112348076183,0.1497050893158072,0.38373444927732425,0.3592744648345139,0.380758009308489,0.05221212922950289,0.3011782391301637,0.5256511841278844,0.3861655635796062,0.07052560760238837,0.32194760981638487,0.42359897763661836,0.3005594396587495,0.09844527046151917,1.0
0.4042729044069679,0.1802193265970356,0.3536806558139257,0.3627763031171089,0.34573840977425213,0.050023018017607876,0.33864693782141186,0.5294987658899413,0.3662136670792343,0.07612133141544906,0.3342292350652682,0.42610256139146757,0.3006666987378548,0.09807364061868921,2.0
0.40435247136903774,0.04126984126984127,0.3688232731912725,0.38594583044500197,0.4679664423438492,0.01731377624388841,0.3259880570402949,0.4393354029968407,0.428305558106348,0.021875901875901875,0.34217970381611784,0.4053927156342733,0.29943846985816025,0.10192424132820332,3.0
0.38855219228529503,0.24444444444444446,0.3632798918536487,0.36643940537763975,0.3820633494845115,0.04400707651481645,0.3294239501248814,0.4925351067431348,0.3702537367416904,0.07106719367588932,0.3266006632587092,0.41359295922756,0.29537863822596216,0.09260001176609171,4.0
0.40588993484487607,0.05576923076923077,0.3804709974694395,0.36050106475687965,0.3490688392365445,0.017639257294429708,0.3341983609088806,0.5464283107630712,0.3615387601147094,0.02571428571428571,0.34085759242750613,0.432509194446048,0.2901549581756373,0.09856702809141345,5.0
