Epoch,TrainLoss,ValLoss,TrainAcc,ValAcc
0,0.16665790975093842,0.16781832112206352,0.2850510677808728,0.287569573283859
1,0.16286646706216476,0.16595357656478882,0.3152274837511606,0.3302411873840445
2,0.15704433926764658,0.15776866012149388,0.40714948932219125,0.44712430426716143
3,0.1540053013493033,0.15279634131325615,0.42804085422469823,0.4805194805194805
4,0.15193559667643378,0.15146615107854208,0.43779015784586817,0.5009276437847866
5,0.14942801568438024,0.1482218818532096,0.45125348189415043,0.5064935064935064
6,0.14884133549297557,0.14786902649535072,0.45914577530176415,0.5176252319109462
7,0.14789580203154506,0.14553669591744742,0.47214484679665736,0.5120593692022264
8,0.1459552750867956,0.14313866777552497,0.48142989786443824,0.5027829313543599
9,0.14478670104461558,0.14110574374596277,0.48978644382544106,0.5343228200371057
10,0.14352074835230322,0.14247261153327095,0.510677808727948,0.5009276437847866
11,0.14289036480819478,0.1405588843756252,0.49628597957288767,0.5157699443413729
12,0.1426631326184553,0.13964670482609007,0.5032497678737233,0.5194805194805194
13,0.1410851618822883,0.1394220838944117,0.5060352831940576,0.5083487940630798
14,0.1416941782569184,0.13828285535176596,0.510213556174559,0.5213358070500927
15,0.14275489440735648,0.13897360944085652,0.5013927576601671,0.5102040816326531
16,0.14200609900495587,0.1397384578982989,0.510677808727948,0.5064935064935064
17,0.14135950321660323,0.13912601355049345,0.5023212627669452,0.5046382189239332
18,0.14038677206810782,0.13881987498866188,0.5134633240482822,0.5083487940630798
19,0.13974040790515788,0.1383818065126737,0.5060352831940576,0.5046382189239332
20,0.1417624262325904,0.13888674477736154,0.5199628597957289,0.5102040816326531
21,0.13989155739545822,0.13886460744672352,0.5204271123491179,0.5120593692022264
22,0.1400769644362085,0.1384886602560679,0.5250696378830083,0.5027829313543599
23,0.13853241919594653,0.1376434796386295,0.531104921077066,0.5046382189239332
24,0.13957587235114155,0.13636103438006508,0.5125348189415042,0.5064935064935064
25,0.1381790837382569,0.1376530569460657,0.5324976787372331,0.5027829313543599
26,0.13857067617423394,0.13706460263994005,0.5204271123491179,0.5102040816326531
27,0.13920890408403733,0.13647745715247261,0.5111420612813371,0.5064935064935064
28,0.13827482545200517,0.13636448565456602,0.532033426183844,0.5102040816326531
29,0.13816022390828414,0.1362282642059856,0.532033426183844,0.5102040816326531
30,0.1375849025652689,0.1352159786555502,0.5292479108635098,0.5176252319109462
31,0.1375794285798774,0.13498147328694662,0.5306406685236769,0.5250463821892394
32,0.1378948966808179,0.1356833428144455,0.5185701021355618,0.5176252319109462
33,0.1389950873220668,0.1355879439247979,0.5232126276694522,0.5343228200371057
34,0.13730325418360093,0.13433016919427448,0.5301764159702879,0.5287569573283859
35,0.1363141232115381,0.1341385766863823,0.5273909006499535,0.536178107606679
36,0.1348901233252357,0.13376836313141716,0.542711234911792,0.5269016697588126
37,0.13507149127476356,0.13429255617989433,0.5399257195914577,0.5306122448979592
38,0.13549264038310332,0.13390552749236426,0.5473537604456824,0.5324675324675324
39,0.13403244513799162,0.13391457498073578,0.5450324976787372,0.5306122448979592
40,0.1353528111734811,0.1341195007165273,0.5357474466109564,0.5306122448979592
41,0.13573689605383313,0.13432816747162077,0.5278551532033426,0.5380333951762524
42,0.13469444806961453,0.13285884509483972,0.5547818012999072,0.5324675324675324
43,0.1339070452925037,0.13373357305924097,0.542711234911792,0.5324675324675324
44,0.13448451327926972,0.13327907025814056,0.541782729805014,0.5250463821892394
45,0.13419182006927097,0.13353905661238563,0.5366759517177344,0.5269016697588126
46,0.1347663665519041,0.13314502437909445,0.5473537604456824,0.5250463821892394
47,0.13443665644701788,0.13306232707368004,0.5255338904363974,0.5324675324675324
48,0.13498147511306932,0.13357537902063793,0.532033426183844,0.5435992578849722
49,0.13487683762522304,0.13290444513161978,0.5334261838440112,0.5454545454545454
50,0.13423813769922538,0.1331235890587171,0.5473537604456824,0.5435992578849722
51,0.13327864163062153,0.13246977825959524,0.5561745589600743,0.536178107606679
52,0.13374858963138916,0.13373291492462158,0.5385329619312906,0.536178107606679
53,0.13405606720377417,0.13178439189990362,0.5445682451253482,0.5417439703153989
54,0.1321893211673288,0.1316057468454043,0.5464252553389044,0.5398886827458256
55,0.13213303729015238,0.1315168249938223,0.5468895078922934,0.536178107606679
56,0.13235232387395465,0.13194218443499672,0.5403899721448467,0.536178107606679
57,0.13415834439151428,0.13353345708714592,0.5506035283194057,0.5435992578849722
58,0.13274923427140012,0.13211081756485832,0.5519962859795728,0.549165120593692
59,0.13294872049899661,0.1318677845928404,0.5394614670380687,0.5528756957328386
60,0.1328673691434019,0.13171860410107505,0.5510677808727948,0.5528756957328386
61,0.13088331020930233,0.13163612534602484,0.5482822655524605,0.5417439703153989
62,0.13251419650281177,0.13256842063532936,0.5454967502321263,0.5510204081632653
63,0.13245351174298456,0.13178332729472053,0.5394614670380687,0.5528756957328386
64,0.13245869647054112,0.13193352272113165,0.5580315691736305,0.5584415584415584
65,0.13053288486074,0.13099567343791327,0.5566388115134633,0.5435992578849722
66,0.13204052562222762,0.13080374813742107,0.531104921077066,0.5417439703153989
67,0.131376511472113,0.1314668647117085,0.5510677808727948,0.5435992578849722
68,0.1307260014993303,0.1319000737534629,0.5399257195914577,0.5417439703153989
69,0.13105667470132604,0.13134473976161745,0.5468895078922934,0.5454545454545454
70,0.1324249784297803,0.13182513498597676,0.5441039925719592,0.5435992578849722
