Epoch,TrainLoss,ValLoss,TrainAcc,ValAcc
0,0.16928572602131786,0.1657226781050364,0.10116009280742459,0.08550185873605948
1,0.16379470465814366,0.1626673870616489,0.31368909512761023,0.39219330855018586
2,0.15640214304713643,0.14878059758080375,0.4361948955916473,0.46654275092936803
3,0.15234167523243847,0.1434787619445059,0.45336426914153133,0.4684014869888476
4,0.14897013696677544,0.14280840092235142,0.4617169373549884,0.44981412639405205
5,0.14625361430294373,0.14068929188781315,0.4779582366589327,0.44423791821561337
6,0.14653395642252529,0.13874921119875377,0.47981438515081204,0.4851301115241636
7,0.14450113869765224,0.1374023738834593,0.4895591647331787,0.4795539033457249
8,0.1434073958765058,0.1367779995004336,0.4974477958236659,0.4795539033457249
9,0.14268874727627812,0.13768579645289314,0.491415313225058,0.45539033457249073
10,0.14199487448615186,0.13780375073353449,0.4937354988399072,0.46654275092936803
11,0.14146016603883574,0.13688701639572778,0.49466357308584685,0.4684014869888476
12,0.14103617037043853,0.1368398293852806,0.49466357308584685,0.4739776951672863
13,0.1403182348346009,0.13527106328143013,0.4960556844547564,0.4851301115241636
14,0.1407216752276701,0.13637575507164001,0.4965197215777262,0.4795539033457249
15,0.1408934680854573,0.13629869288868374,0.5099767981438516,0.48698884758364314
16,0.1403887427466757,0.13620785044299233,0.49559164733178657,0.47769516728624534
17,0.13964340660501928,0.13516373518440458,0.5090487238979118,0.516728624535316
18,0.13914827673750765,0.13507622645960915,0.5071925754060325,0.5074349442379182
19,0.13833972000900438,0.13507381164365345,0.5211136890951276,0.5
20,0.1395617491182159,0.13562518606583276,0.5062645011600928,0.49070631970260226
21,0.13785415011293747,0.13475322061114842,0.5095127610208817,0.5055762081784386
22,0.13960811758742614,0.1355215327607261,0.5090487238979118,0.4851301115241636
23,0.13888995086445527,0.1348237254553371,0.4997679814385151,0.48698884758364314
24,0.13915699764209635,0.13606567680835724,0.5071925754060325,0.4851301115241636
25,0.1386635318836745,0.13545094264878166,0.5132250580046404,0.5037174721189591
26,0.13796451337197246,0.13461501896381378,0.5252900232018561,0.5
27,0.13826939397875002,0.135252902077304,0.5048723897911833,0.4944237918215613
28,0.13826845104203506,0.13470878286494148,0.5146171693735498,0.5111524163568774
29,0.13806181225706549,0.13432123594813877,0.5160092807424594,0.516728624535316
30,0.13705421874628348,0.13464490820964178,0.5192575406032482,0.5074349442379182
31,0.13753888514988563,0.13473359164264467,0.5169373549883991,0.5111524163568774
32,0.1395787066396545,0.1351509847574764,0.5071925754060325,0.5148698884758365
33,0.1398653374875293,0.1348444703552458,0.505800464037123,0.5185873605947955
34,0.13843130320310593,0.13371364027261734,0.5164733178654293,0.516728624535316
35,0.1374739202506402,0.13461421761247847,0.5206496519721577,0.5223048327137546
36,0.13789443189606948,0.13367027127080494,0.5215777262180974,0.5297397769516728
37,0.1377041839501437,0.13440881421168646,0.5211136890951276,0.5223048327137546
38,0.13712386019966183,0.1345980233616299,0.5192575406032482,0.5148698884758365
39,0.1386617965557996,0.1350900207956632,0.5146171693735498,0.516728624535316
40,0.13784664168077357,0.1346595279044575,0.5136890951276102,0.516728624535316
41,0.1375149098389289,0.13424757454130384,0.5225058004640372,0.5148698884758365
42,0.13694981704739964,0.13465357820192972,0.5174013921113689,0.5074349442379182
43,0.13693789107834592,0.1342328819963667,0.5095127610208817,0.5111524163568774
44,0.1374601498246193,0.13488715473148558,0.5127610208816705,0.5185873605947955
45,0.1386647761306342,0.13495648900667825,0.5271461716937355,0.5204460966542751
46,0.13711879490052953,0.13436431189378104,0.5132250580046404,0.5111524163568774
47,0.13829182022634676,0.1337566061152352,0.5248259860788863,0.516728624535316
48,0.13739053444827304,0.13432632138331732,0.5271461716937355,0.5055762081784386
49,0.1369393634445527,0.1353166103363037,0.5322505800464037,0.4962825278810409
50,0.13721922368687742,0.1340199965569708,0.5206496519721577,0.5055762081784386
51,0.13674048926023877,0.13465097546577454,0.5262180974477958,0.5130111524163569
52,0.13767219532062025,0.13400969157616296,0.5206496519721577,0.5204460966542751
53,0.13836135386544116,0.13387596193287107,0.5104408352668214,0.5111524163568774
54,0.13773647827260635,0.1347261526518398,0.5238979118329467,0.5092936802973977
55,0.13687921490739374,0.13400970647732416,0.5266821345707656,0.5074349442379182
56,0.13730326185331626,0.13362769451406267,0.5303944315545244,0.5130111524163569
57,0.13729783761150696,0.13410667164458168,0.5183294663573086,0.5130111524163569
58,0.13679921517477317,0.1335983152190844,0.5294663573085847,0.5130111524163569
59,0.13665140069582882,0.13410188754399618,0.5252900232018561,0.5148698884758365
60,0.1371462634381126,0.13413825713925892,0.5164733178654293,0.5055762081784386
61,0.1370956264436245,0.13395685702562332,0.511368909512761,0.5074349442379182
62,0.13606898640008533,0.13348441984918383,0.5271461716937355,0.5223048327137546
63,0.1365374769358074,0.13370351493358612,0.5322505800464037,0.5223048327137546
64,0.13649792289909193,0.13385655565394294,0.5238979118329467,0.5148698884758365
65,0.13634556992089047,0.134552506936921,0.5354988399071926,0.5055762081784386
66,0.13606718182563782,0.13429731296168435,0.525754060324826,0.5223048327137546
67,0.13713778423912384,0.1339163283507029,0.5225058004640372,0.5037174721189591
68,0.13707582411520622,0.13402250905831656,0.522969837587007,0.5130111524163569
69,0.13787441700696945,0.13494504077566993,0.5238979118329467,0.5074349442379182
70,0.1365851887008723,0.13419890072610643,0.5271461716937355,0.516728624535316
71,0.13667280336513238,0.13384309907754263,0.5238979118329467,0.5185873605947955
72,0.13577960059046745,0.1340952292084694,0.5308584686774942,0.5241635687732342
73,0.13529361806371631,0.13308143698506886,0.5290023201856149,0.5241635687732342
74,0.13637487897101572,0.13379755119482675,0.5262180974477958,0.5260223048327137
75,0.13619611587594538,0.13493299153116015,0.528538283062645,0.5018587360594795
76,0.13527508562102036,0.13455159631040362,0.5248259860788863,0.516728624535316
77,0.13579989312326207,0.13318636351161534,0.5238979118329467,0.5204460966542751
78,0.1356266513466835,0.13309500945938957,0.5266821345707656,0.5223048327137546
79,0.1359114830984789,0.13365655640761057,0.5294663573085847,0.5111524163568774
80,0.13658383072299116,0.13386526538266075,0.5331786542923433,0.5148698884758365
81,0.1362348271205145,0.13398049689001507,0.534570765661253,0.5278810408921933
82,0.13681355841896115,0.13281498187118107,0.5211136890951276,0.5278810408921933
83,0.13556365734514067,0.13409507440196144,0.5382830626450116,0.5260223048327137
84,0.1358964245985536,0.13315255691607794,0.5290023201856149,0.5185873605947955
85,0.13644636663443901,0.1338089414768749,0.5280742459396752,0.5223048327137546
86,0.1352608256480273,0.13390670137272942,0.5327146171693735,0.5130111524163569
87,0.13766181841492653,0.13349101030164295,0.5132250580046404,0.5371747211895911
88,0.1369354218682822,0.134981675280465,0.528538283062645,0.5130111524163569
89,0.13581964526982868,0.13424015707439846,0.5294663573085847,0.5223048327137546
90,0.1366974373950678,0.13398852033747566,0.5364269141531323,0.5185873605947955
91,0.13668047505266526,0.1329753009809388,0.5322505800464037,0.5297397769516728
92,0.13648118604631984,0.13420686622460684,0.5308584686774942,0.516728624535316
