Epoch,TrainLoss,ValLoss,TrainAcc,ValAcc
0,0.16577045488006928,0.16382115251488155,0.38115134633240483,0.39888682745825604
1,0.1846256418263211,0.1619754417075051,0.29758588672237696,0.42857142857142855
2,0.18001038756440668,0.15637884040673575,0.3245125348189415,0.45454545454545453
3,0.1747772242216503,0.1530024227168825,0.34540389972144847,0.4805194805194805
4,0.17015979219885433,0.15155570043457878,0.36768802228412256,0.5139146567717996
5,0.1690712531699854,0.149895331925816,0.36258124419684307,0.5139146567717996
6,0.16883015369667725,0.14842823644479117,0.3672237697307335,0.5287569573283859
7,0.165673046865884,0.14738148119714525,0.3686165273909007,0.5213358070500927
8,0.16083025384475202,0.1468091905117035,0.40157845868152275,0.5250463821892394
9,0.1577760060043896,0.1462025824520323,0.40714948932219125,0.5250463821892394
10,0.16094714753768025,0.14559769796000588,0.39647168059424326,0.5343228200371057
11,0.15705800932996414,0.14522134595447117,0.40575673166202414,0.5398886827458256
12,0.15471429158659541,0.1448715494738685,0.42525533890436396,0.5380333951762524
13,0.15795308658305338,0.1441151781214608,0.4085422469823584,0.5380333951762524
14,0.1539307745064006,0.14337476425700718,0.4136490250696379,0.5269016697588126
15,0.15220553252626867,0.14325611127747429,0.43268337975858867,0.549165120593692
16,0.15404543784611366,0.14274745600091088,0.4350046425255339,0.5454545454545454
17,0.1507453410064473,0.14249413874414232,0.4401114206128134,0.5398886827458256
18,0.14888681734309478,0.14283895989259085,0.44986072423398327,0.5417439703153989
19,0.1497616220046492,0.14245275408029556,0.4382544103992572,0.549165120593692
20,0.14963871613144875,0.14228922128677368,0.4489322191272052,0.5306122448979592
21,0.14797035341753678,0.14198575831121868,0.4452181987000928,0.536178107606679
22,0.14904233243535547,0.14219489279720518,0.43686165273909006,0.5324675324675324
23,0.14585411460960612,0.14187629189756182,0.4675023212627669,0.5398886827458256
24,0.14671852658776677,0.14213325911098057,0.46285979572887653,0.5269016697588126
25,0.1453009863548419,0.14149727175633112,0.4702878365831012,0.5343228200371057
26,0.1447187504347633,0.141660422914558,0.46518105849582175,0.536178107606679
27,0.14230649173259735,0.141684427857399,0.47493036211699163,0.5343228200371057
28,0.14449799367610147,0.1407410262359513,0.46425255338904364,0.5398886827458256
29,0.14721039901761448,0.14099228216542137,0.47214484679665736,0.5343228200371057
30,0.14195457495310726,0.14055638677544063,0.46982358402971214,0.5380333951762524
31,0.14393859707257328,0.13999322884612614,0.46007428040854226,0.5324675324675324
32,0.14274308961980484,0.1403491215573417,0.489322191272052,0.5417439703153989
33,0.13983434241484194,0.13956979331043032,0.4935004642525534,0.5547309833024119
34,0.14162409984890154,0.13997966961728203,0.47493036211699163,0.5417439703153989
35,0.14249410940443769,0.13894169529279074,0.4744661095636026,0.5398886827458256
36,0.14139483890989246,0.13930144740475547,0.49164345403899723,0.5380333951762524
37,0.13922110769678564,0.13899600919750002,0.5148560817084494,0.5473098330241187
38,0.136597147978404,0.13864996118677986,0.5074280408542247,0.5473098330241187
39,0.14022470134146073,0.13836860905090967,0.500464252553389,0.5417439703153989
40,0.13836291388553731,0.13812773591942257,0.4907149489322191,0.5454545454545454
41,0.14001791924238205,0.13841837230655882,0.48978644382544106,0.5473098330241187
42,0.13799246444421656,0.13785207519928613,0.510677808727948,0.5528756957328386
43,0.14027095629888423,0.13825834956434038,0.5009285051067781,0.549165120593692
44,0.13650372514829917,0.13812569859955046,0.5023212627669452,0.5435992578849722
45,0.1374523731715539,0.13797334995534685,0.5116063138347261,0.5454545454545454
46,0.1348312562879394,0.13773243957095677,0.5078922934076138,0.5435992578849722
47,0.13747838884592056,0.1373879818452729,0.500464252553389,0.5435992578849722
48,0.13642494796830065,0.13732582247919506,0.49814298978644383,0.5510204081632653
49,0.13629754128701546,0.13731615328126484,0.5120705663881151,0.5454545454545454
50,0.13660452405319495,0.13751473360591465,0.5176415970287837,0.5417439703153989
51,0.1336414820569403,0.13753321684069103,0.5431754874651811,0.5435992578849722
52,0.13532306144342704,0.13748310092422697,0.521355617455896,0.5454545454545454
53,0.13386315918144057,0.13691749506526524,0.5227483751160631,0.5454545454545454
54,0.13607302351909525,0.13694347937901816,0.5394614670380687,0.5417439703153989
55,0.13217143122764194,0.13724023600419363,0.520891364902507,0.5454545454545454
56,0.1341102467302014,0.13733245184024176,0.5241411327762303,0.5435992578849722
57,0.1332921920453801,0.13684196190701592,0.542711234911792,0.549165120593692
58,0.13535315061316772,0.13703923341300753,0.531104921077066,0.5454545454545454
59,0.13283758150304065,0.13641780697637135,0.5389972144846796,0.5565862708719852
60,0.13524616356281674,0.1364209387037489,0.5194986072423399,0.5565862708719852
61,0.1326841797460528,0.13650753100713095,0.5478180129990715,0.5547309833024119
62,0.13307462851790822,0.1365959785050816,0.5306406685236769,0.5640074211502782
63,0.13332185565548785,0.1360295895073149,0.5218198700092851,0.5584415584415584
64,0.1326422579586506,0.13606061786413193,0.5329619312906221,0.5602968460111317
65,0.1308179572224617,0.13619530118174022,0.5399257195914577,0.5510204081632653
66,0.1330507973975995,0.13632117956876755,0.5413184772516249,0.5547309833024119
67,0.13192946989746654,0.13596463037861717,0.5464252553389044,0.5565862708719852
68,0.13090202387641459,0.13618395725886026,0.5543175487465181,0.5602968460111317
69,0.13156336348722963,0.1363135137491756,0.5403899721448467,0.5547309833024119
70,0.13071821476606763,0.13661841137541664,0.5501392757660167,0.5510204081632653
71,0.13215497968827977,0.1366754455698861,0.542711234911792,0.549165120593692
72,0.13001667467110298,0.1362203914258215,0.5510677808727948,0.5565862708719852
73,0.1299180270117872,0.1362670734524727,0.5654596100278552,0.5547309833024119
74,0.13026733784114614,0.13604169918431175,0.5473537604456824,0.5454545454545454
75,0.12815212611766422,0.13623035781913334,0.5515320334261838,0.5584415584415584
76,0.13057362638852177,0.13577641960647371,0.5533890436397401,0.5473098330241187
77,0.12914855690563426,0.1361293304297659,0.5557103064066853,0.5473098330241187
78,0.12900566769873395,0.1362690677245458,0.5584958217270195,0.5473098330241187
79,0.13095673173666,0.13603253165880838,0.5413184772516249,0.5473098330241187
80,0.1277069949051913,0.13594551218880546,0.5659238625812442,0.5417439703153989
81,0.12974818554871223,0.1360126038392385,0.5617455896007428,0.5380333951762524
82,0.1293701571138466,0.13610683961047065,0.5515320334261838,0.5398886827458256
83,0.12953795492649078,0.13591734485493767,0.5631383472609099,0.549165120593692
84,0.12771474657689824,0.13586152510510552,0.5719591457753017,0.5528756957328386
85,0.1274521988542641,0.13555274489853117,0.5575673166202414,0.5473098330241187
86,0.12698576665099928,0.13576657076676688,0.5835654596100278,0.5454545454545454
87,0.12733190068427255,0.1353381590710746,0.5705663881151346,0.5510204081632653
88,0.12816637228516972,0.1354728928870625,0.5571030640668524,0.549165120593692
89,0.12674286128843532,0.1354756553967794,0.5654596100278552,0.5398886827458256
90,0.12729570466805906,0.13528765903578865,0.5603528319405757,0.5565862708719852
91,0.12566669131903088,0.13528426322672102,0.595636025998143,0.5473098330241187
92,0.1262965079616098,0.1355974715616968,0.5807799442896936,0.5417439703153989
93,0.12625942313495805,0.1355181054936515,0.5724233983286908,0.5435992578849722
94,0.12506031003945015,0.13570021092891693,0.5733519034354689,0.5398886827458256
95,0.12655925663078532,0.1352180176311069,0.5710306406685237,0.5398886827458256
96,0.1258157649460961,0.13525079604652193,0.5761374187558032,0.5473098330241187
97,0.12741499328437975,0.13520263218217426,0.5649953574744662,0.5454545454545454
98,0.1258292494013029,0.1352068003680971,0.5691736304549675,0.5473098330241187
99,0.12422884233734187,0.13536393062935936,0.5798514391829155,0.5454545454545454
100,0.1266420281985227,0.135311811334557,0.5654596100278552,0.5473098330241187
101,0.12707822791793766,0.13513174570269054,0.5478180129990715,0.5454545454545454
102,0.1247853588531999,0.13565449168284735,0.5826369545032498,0.5417439703153989
103,0.12568152257624796,0.13550832122564316,0.5812441968430826,0.549165120593692
104,0.12561356188619838,0.13532179428471458,0.5812441968430826,0.5454545454545454
105,0.12499610838644645,0.13503684600194296,0.5779944289693594,0.549165120593692
106,0.12452821806073189,0.13487068977620867,0.584958217270195,0.536178107606679
107,0.12345346567385337,0.1350518117348353,0.5831012070566388,0.5398886827458256
108,0.12404168572495966,0.13488860759470198,0.5835654596100278,0.5435992578849722
109,0.1239281778826433,0.13507139682769775,0.5793871866295265,0.5473098330241187
110,0.12469318509101868,0.13525125549899208,0.5840297121634169,0.5454545454545454
111,0.12367060495650067,0.13468951152430642,0.5770659238625813,0.5417439703153989
112,0.12442971503033358,0.1348627424902386,0.575208913649025,0.5417439703153989
113,0.12368611706530347,0.13444612671931586,0.575208913649025,0.5435992578849722
114,0.12416539954788544,0.13427607549561393,0.5687093779015785,0.5398886827458256
115,0.12322887668714803,0.13422512345843846,0.5909935004642526,0.5473098330241187
116,0.12308158396798022,0.1342214180363549,0.5886722376973074,0.5454545454545454
117,0.12287585919394213,0.1342596055732833,0.596100278551532,0.5473098330241187
118,0.12426986567237798,0.13456940237018797,0.5803156917363046,0.5565862708719852
119,0.12274125963449478,0.13471613658799064,0.5868152274837511,0.5435992578849722
120,0.12347143165328923,0.13460316922929552,0.5863509749303621,0.5473098330241187
121,0.12238279620514196,0.13493779632780287,0.5798514391829155,0.5417439703153989
122,0.12159449453739558,0.13487587206893498,0.5868152274837511,0.5510204081632653
123,0.12150816948098295,0.13410216155979368,0.5891364902506964,0.5473098330241187
124,0.12053585644153987,0.13473795271582073,0.5984215413184772,0.5454545454545454
125,0.12385273352265358,0.1343026575114992,0.5775301764159703,0.549165120593692
126,0.12137613029164426,0.13415293726656172,0.5919220055710307,0.5547309833024119
127,0.12127753084196764,0.1344520648320516,0.596564531104921,0.5417439703153989
128,0.1216264191795798,0.13417178889115652,0.6030640668523677,0.549165120593692
129,0.12164099404917043,0.13433972828918034,0.5923862581244197,0.5435992578849722
130,0.11961054845767863,0.1340932920575142,0.6132776230269267,0.5417439703153989
131,0.12110146858236369,0.1338461231854227,0.5919220055710307,0.5473098330241187
132,0.12179184946067192,0.13411649068196616,0.5951717734447539,0.5454545454545454
133,0.12278198976727094,0.13409078203969532,0.584958217270195,0.5380333951762524
134,0.1201176634606193,0.1337948880261845,0.595636025998143,0.549165120593692
135,0.12080159805276815,0.13356630752484003,0.5905292479108635,0.549165120593692
136,0.12101415807709974,0.1341864044467608,0.5868152274837511,0.536178107606679
137,0.12052447129698361,0.13461637000242868,0.5928505106778087,0.5380333951762524
138,0.1200369061792598,0.13382013804382747,0.5868152274837511,0.5454545454545454
139,0.12270346283912659,0.1334617460767428,0.585422469823584,0.5528756957328386
140,0.11969631735016317,0.13341213762760162,0.6049210770659239,0.5528756957328386
141,0.11805777339374318,0.13366190261311,0.6058495821727019,0.5565862708719852
142,0.1186383798280183,0.1336916842394405,0.60677808727948,0.5454545454545454
143,0.12033585305599605,0.13385596126317978,0.6049210770659239,0.5417439703153989
144,0.11882969517918195,0.13371839953793418,0.6095636025998143,0.5417439703153989
145,0.12107403817422249,0.13388805836439133,0.5984215413184772,0.5547309833024119
146,0.11942138413296026,0.13393285787767834,0.6007428040854225,0.5473098330241187
147,0.12084240334875443,0.13363011843628353,0.6016713091922006,0.5454545454545454
148,0.11927056027685895,0.1332106524043613,0.5905292479108635,0.5454545454545454
149,0.12013033163898132,0.13284090409676233,0.5919220055710307,0.5565862708719852
