Epoch,TrainLoss,ValLoss,TrainAcc,ValAcc
0,0.16595827919595382,0.1639404661125607,0.38115134633240483,0.39888682745825604
1,0.17734725247411168,0.15869232184357113,0.33147632311977715,0.4712430426716141
2,0.16287246565608418,0.1462665100892385,0.39090064995357476,0.4897959183673469
3,0.15569443825413198,0.1435293737385008,0.41875580315691735,0.4972170686456401
4,0.15651041050167644,0.14033678505155775,0.4136490250696379,0.5083487940630798
5,0.15216190587071812,0.13695575296878815,0.4192200557103064,0.5194805194805194
6,0.1494546743000255,0.1349036561118232,0.43964716805942433,0.5398886827458256
7,0.15156252112458735,0.13501216305626762,0.43546889507892295,0.5343228200371057
8,0.14892981398631544,0.13418382240666282,0.4401114206128134,0.5287569573283859
9,0.14660813900477745,0.1334318212336964,0.4558960074280409,0.5343228200371057
10,0.14832554604200757,0.1356261654032601,0.45496750232126276,0.5398886827458256
11,0.14637099798111355,0.13495496080981362,0.4489322191272052,0.5417439703153989
12,0.14312075516756842,0.13512640529208714,0.4675023212627669,0.536178107606679
13,0.14637684668688214,0.13542940384811825,0.4424326833797586,0.5269016697588126
14,0.1440699915675556,0.135913808312681,0.4610027855153203,0.5269016697588126
15,0.14357572268037236,0.13218198137150872,0.457288765088208,0.5287569573283859
16,0.14411458110108094,0.13334230913056266,0.4726090993500464,0.5231910946196661
17,0.14224428245249918,0.13293828732437557,0.48653667595171773,0.5565862708719852
18,0.13984661417848923,0.13505007161034477,0.4832869080779944,0.5306122448979592
19,0.14220943740185568,0.13376325286096996,0.4735376044568245,0.5213358070500927
20,0.140774663318606,0.13285757849613825,0.4976787372330548,0.5306122448979592
21,0.14282120961476774,0.13340394530031416,0.47214484679665736,0.5417439703153989
22,0.14188472882789724,0.13331321958038542,0.47075208913649025,0.5343228200371057
23,0.13997643747750452,0.1323944619960255,0.4795728876508821,0.5343228200371057
24,0.14171386422479854,0.13157162235842812,0.48375116063138346,0.5269016697588126
25,0.13968158535221042,0.13305536243650648,0.4972144846796657,0.536178107606679
26,0.14048783459207592,0.13329790201452044,0.47493036211699163,0.5287569573283859
27,0.13864749648115215,0.13328398681349224,0.4851439182915506,0.5343228200371057
28,0.14108224607565822,0.1338382214307785,0.4805013927576602,0.5380333951762524
29,0.14127954840660095,0.1342710480093956,0.4921077065923863,0.5213358070500927
30,0.13858182991252227,0.1333106772767173,0.5074280408542247,0.5231910946196661
31,0.13861985723761952,0.13378863533337912,0.478644382544104,0.5139146567717996
32,0.13867650794632294,0.13340799924400118,0.5037140204271123,0.5306122448979592
33,0.13640079997918186,0.1331681948569086,0.5088207985143919,0.5380333951762524
34,0.13891470344627604,0.13315708686908087,0.49303621169916434,0.5306122448979592
35,0.13973295447580955,0.13379350966877407,0.5037140204271123,0.5027829313543599
36,0.13837768904426517,0.13412698855002722,0.49953574744661094,0.5343228200371057
37,0.13771872945568142,0.13256889084974924,0.5139275766016713,0.5269016697588126
38,0.1374267929178827,0.1345052280359798,0.4972144846796657,0.5231910946196661
39,0.13793302415048375,0.13371414277288649,0.5046425255338904,0.5380333951762524
40,0.13688806685454705,0.13452193554904726,0.5009285051067781,0.5102040816326531
41,0.138806510497542,0.1340132082502047,0.5097493036211699,0.5176252319109462
42,0.13759201940368204,0.13358312100172043,0.5097493036211699,0.5176252319109462
43,0.13858775312409682,0.13367292864455116,0.4860724233983287,0.5306122448979592
44,0.13576295007677638,0.1341983808411492,0.5162488393686165,0.5009276437847866
45,0.13636035537895033,0.13255764544010162,0.5023212627669452,0.5435992578849722
46,0.13632122032782612,0.1339176727665795,0.5148560817084494,0.5176252319109462
47,0.13697768309537103,0.1341347230805291,0.5116063138347261,0.5269016697588126
48,0.136450436185388,0.13414852569500604,0.5116063138347261,0.5176252319109462
49,0.13754461004453547,0.13377856877115038,0.510677808727948,0.5306122448979592
50,0.13772300718461766,0.13326593074533674,0.5009285051067781,0.536178107606679
51,0.13617529194144642,0.13411111053493288,0.5143918291550603,0.49907235621521334
52,0.13762446229948716,0.13328750762674543,0.5074280408542247,0.5343228200371057
53,0.1370366377865567,0.1344948353038894,0.5171773444753947,0.49907235621521334
54,0.13735081386916778,0.13366065671046576,0.5111420612813371,0.5269016697588126
55,0.1353593527832452,0.13337365372313392,0.5222841225626741,0.5454545454545454
56,0.13708085062749245,0.133149320880572,0.5083565459610028,0.536178107606679
