Precision_C0,Precision_C1,Precision_C2,Precision_C3,Recall_C0,Recall_C1,Recall_C2,Recall_C3,F1_C0,F1_C1,F1_C2,F1_C3,Macro_F1,MCC,Run
0.41025574375806323,0.09176470588235294,0.38387561166450984,0.35670354163486157,0.3689866741925931,0.012190963341858482,0.2869525654933353,0.5817923231228324,0.3846458068501014,0.020634920634920634,0.3260642392586945,0.4408394850527981,0.2930461129491287,0.10057037633144036,1.0
0.40407876820164795,0.03986928104575164,0.39074916430468026,0.3697566988636249,0.43736088844814747,0.038217583299879565,0.3092053162358913,0.45302872400327565,0.4143817562494673,0.030368663594470047,0.33618433405040754,0.4019636388134197,0.29572459817694113,0.09611151678529548,2.0
0.39611469133198607,0.10816861157418434,0.3637324389662766,0.3636390193306544,0.39557076974278516,0.05972409656620183,0.2806767688800876,0.5025310425109388,0.3859531301298119,0.07411815686840965,0.3114884864147188,0.4133087367260265,0.2962171275347417,0.08901665009048955,3.0
0.39923824963846083,0.11776567856422666,0.370544208363914,0.34892152888329814,0.37920341062369584,0.045820433436532505,0.2872290809115375,0.5221915420799499,0.38206985347920924,0.06571332274062305,0.318166806927894,0.41488017679802114,0.2952075399864369,0.08982027266698736,4.0
0.4130241785568816,0.047662141779788836,0.4069934365672257,0.35760107022686516,0.47125412693800606,0.026785689162762562,0.22402902485006276,0.5064567568080959,0.43779820043226775,0.033594202898550724,0.2842589642310605,0.4109844904357155,0.29165896449939865,0.09581138892722056,5.0
