Epoch,Class,Precision,Recall,Class F1,Macro F1,MCC
0.0,0.0,0.0,0.0,0.0,0.039383561643835614,0.0
0.0,1.0,0.08550185873605948,1.0,0.15753424657534246,0.039383561643835614,0.0
0.0,2.0,0.0,0.0,0.0,0.039383561643835614,0.0
0.0,3.0,0.0,0.0,0.0,0.039383561643835614,0.0
1.0,0.0,0.0,0.0,0.0,0.22852316602316602,0.17715460725011675
1.0,1.0,0.0,0.0,0.0,0.22852316602316602,0.17715460725011675
1.0,2.0,0.27735368956743,0.872,0.42084942084942084,0.22852316602316602,0.17715460725011675
1.0,3.0,0.503448275862069,0.48344370860927155,0.49324324324324326,0.22852316602316602,0.17715460725011675
2.0,0.0,0.5954198473282443,0.3611111111111111,0.4495677233429395,0.3454300213214302,0.2536393768329843
2.0,1.0,0.5,0.021739130434782608,0.041666666666666664,0.3454300213214302,0.2536393768329843
2.0,2.0,0.5818181818181818,0.256,0.35555555555555557,0.3454300213214302,0.2536393768329843
2.0,3.0,0.38285714285714284,0.8874172185430463,0.5349301397205589,0.3454300213214302,0.2536393768329843
3.0,0.0,0.6073298429319371,0.5370370370370371,0.5700245700245701,0.42951874520771616,0.2866211021519392
3.0,1.0,0.12162162162162163,0.1956521739130435,0.15,0.42951874520771616,0.2866211021519392
3.0,2.0,0.5555555555555556,0.4,0.46511627906976744,0.42951874520771616,0.2866211021519392
3.0,3.0,0.48633879781420764,0.5894039735099338,0.5329341317365269,0.42951874520771616,0.2866211021519392
4.0,0.0,0.639751552795031,0.47685185185185186,0.5464190981432361,0.4486621706631799,0.30928802840278863
4.0,1.0,0.18333333333333332,0.2391304347826087,0.20754716981132076,0.4486621706631799,0.30928802840278863
4.0,2.0,0.6091954022988506,0.424,0.5,0.4486621706631799,0.30928802840278863
4.0,3.0,0.44782608695652176,0.6821192052980133,0.5406824146981627,0.4486621706631799,0.30928802840278863
5.0,0.0,0.635,0.5879629629629629,0.6105769230769231,0.4647238544437199,0.34383039004556865
5.0,1.0,0.3103448275862069,0.1956521739130435,0.24,0.4647238544437199,0.34383039004556865
5.0,2.0,0.6363636363636364,0.336,0.4397905759162304,0.4647238544437199,0.34383039004556865
5.0,3.0,0.4609053497942387,0.7417218543046358,0.5685279187817259,0.4647238544437199,0.34383039004556865
6.0,0.0,0.6464088397790055,0.5416666666666666,0.5894206549118388,0.4590246785701187,0.3459522329417646
6.0,1.0,0.1875,0.13043478260869565,0.15384615384615385,0.4590246785701187,0.3459522329417646
6.0,2.0,0.6363636363636364,0.448,0.5258215962441315,0.4590246785701187,0.3459522329417646
6.0,3.0,0.4641350210970464,0.7284768211920529,0.5670103092783505,0.4590246785701187,0.3459522329417646
7.0,0.0,0.6161137440758294,0.6018518518518519,0.6088992974238876,0.45161632161112947,0.31009431084214967
7.0,1.0,0.1827956989247312,0.3695652173913043,0.2446043165467626,0.45161632161112947,0.31009431084214967
7.0,2.0,0.6842105263157895,0.312,0.42857142857142855,0.45161632161112947,0.31009431084214967
7.0,3.0,0.4858757062146893,0.5695364238410596,0.524390243902439,0.45161632161112947,0.31009431084214967
8.0,0.0,0.6407185628742516,0.49537037037037035,0.5587467362924282,0.4656861747784801,0.32933122081658467
8.0,1.0,0.1864406779661017,0.2391304347826087,0.20952380952380953,0.4656861747784801,0.32933122081658467
8.0,2.0,0.5943396226415094,0.504,0.5454545454545454,0.4656861747784801,0.32933122081658467
8.0,3.0,0.47572815533980584,0.6490066225165563,0.5490196078431373,0.4656861747784801,0.32933122081658467
9.0,0.0,0.6687898089171974,0.4861111111111111,0.5630026809651475,0.4477504626862848,0.33331001363045315
9.0,1.0,0.16666666666666666,0.15217391304347827,0.1590909090909091,0.4477504626862848,0.33331001363045315
9.0,2.0,0.574468085106383,0.432,0.4931506849315068,0.4477504626862848,0.33331001363045315
9.0,3.0,0.46530612244897956,0.7549668874172185,0.5757575757575758,0.4477504626862848,0.33331001363045315
10.0,0.0,0.6205128205128205,0.5601851851851852,0.5888077858880778,0.45231857762250727,0.32641725636387864
10.0,1.0,0.21052631578947367,0.17391304347826086,0.19047619047619047,0.45231857762250727,0.32641725636387864
10.0,2.0,0.6103896103896104,0.376,0.46534653465346537,0.45231857762250727,0.32641725636387864
10.0,3.0,0.4692982456140351,0.7086092715231788,0.5646437994722955,0.45231857762250727,0.32641725636387864
11.0,0.0,0.6269430051813472,0.5601851851851852,0.5916870415647921,0.47005816212170154,0.3349028089209139
11.0,1.0,0.21153846153846154,0.2391304347826087,0.22448979591836735,0.47005816212170154,0.3349028089209139
11.0,2.0,0.6206896551724138,0.432,0.5094339622641509,0.47005816212170154,0.3349028089209139
11.0,3.0,0.48058252427184467,0.6556291390728477,0.5546218487394958,0.47005816212170154,0.3349028089209139
12.0,0.0,0.7261904761904762,0.2824074074074074,0.4066666666666667,0.4084457484917044,0.30896549498283915
12.0,1.0,0.15625,0.10869565217391304,0.1282051282051282,0.4084457484917044,0.30896549498283915
12.0,2.0,0.5343511450381679,0.56,0.546875,0.4084457484917044,0.30896549498283915
12.0,3.0,0.41924398625429554,0.8079470198675497,0.5520361990950227,0.4084457484917044,0.30896549498283915
13.0,0.0,0.6733333333333333,0.4675925925925926,0.5519125683060109,0.46760426461031585,0.3535736048909453
13.0,1.0,0.25925925925925924,0.15217391304347827,0.1917808219178082,0.46760426461031585,0.3535736048909453
13.0,2.0,0.5775862068965517,0.536,0.5560165975103735,0.46760426461031585,0.3535736048909453
13.0,3.0,0.46122448979591835,0.7483443708609272,0.5707070707070707,0.46760426461031585,0.3535736048909453
14.0,0.0,0.6108108108108108,0.5231481481481481,0.5635910224438903,0.4556849159986916,0.31466298902343537
14.0,1.0,0.19718309859154928,0.30434782608695654,0.23931623931623933,0.4556849159986916,0.31466298902343537
14.0,2.0,0.6,0.36,0.45,0.4556849159986916,0.31466298902343537
14.0,3.0,0.4927536231884058,0.6754966887417219,0.5698324022346368,0.4556849159986916,0.31466298902343537
15.0,0.0,0.6036866359447005,0.6064814814814815,0.605080831408776,0.4541902924624195,0.32484792360976383
15.0,1.0,0.21875,0.15217391304347827,0.1794871794871795,0.4541902924624195,0.32484792360976383
15.0,2.0,0.6,0.408,0.4857142857142857,0.4541902924624195,0.32484792360976383
15.0,3.0,0.47549019607843135,0.6423841059602649,0.5464788732394367,0.4541902924624195,0.32484792360976383
16.0,0.0,0.640625,0.5694444444444444,0.6029411764705882,0.4790146986114119,0.3432019311865823
16.0,1.0,0.19047619047619047,0.2608695652173913,0.22018348623853212,0.4790146986114119,0.3432019311865823
16.0,2.0,0.63,0.504,0.56,0.4790146986114119,0.3432019311865823
16.0,3.0,0.48633879781420764,0.5894039735099338,0.5329341317365269,0.4790146986114119,0.3432019311865823
17.0,0.0,0.6369047619047619,0.49537037037037035,0.5572916666666666,0.4711484769164468,0.3282861902708609
17.0,1.0,0.1797752808988764,0.34782608695652173,0.23703703703703705,0.4711484769164468,0.3282861902708609
17.0,2.0,0.5961538461538461,0.496,0.5414847161572053,0.4711484769164468,0.3282861902708609
17.0,3.0,0.5084745762711864,0.5960264900662252,0.5487804878048781,0.4711484769164468,0.3282861902708609
18.0,0.0,0.6377551020408163,0.5787037037037037,0.6067961165048543,0.46758312757271386,0.3345262752554727
18.0,1.0,0.17857142857142858,0.21739130434782608,0.19607843137254902,0.46758312757271386,0.3345262752554727
18.0,2.0,0.6,0.48,0.5333333333333333,0.46758312757271386,0.3345262752554727
18.0,3.0,0.4838709677419355,0.5960264900662252,0.5341246290801187,0.46758312757271386,0.3345262752554727
19.0,0.0,0.6436781609195402,0.5185185185185185,0.5743589743589743,0.4578304880956595,0.3257727904811672
19.0,1.0,0.16071428571428573,0.1956521739130435,0.17647058823529413,0.4578304880956595,0.3257727904811672
19.0,2.0,0.5614035087719298,0.512,0.5355648535564853,0.4578304880956595,0.3257727904811672
19.0,3.0,0.4845360824742268,0.6225165562913907,0.5449275362318841,0.4578304880956595,0.3257727904811672
20.0,0.0,0.6413043478260869,0.5462962962962963,0.59,0.46084010192705843,0.32977588398518176
20.0,1.0,0.17777777777777778,0.17391304347826086,0.17582417582417584,0.46084010192705843,0.32977588398518176
20.0,2.0,0.5739130434782609,0.528,0.55,0.46084010192705843,0.32977588398518176
20.0,3.0,0.4690721649484536,0.6026490066225165,0.527536231884058,0.46084010192705843,0.32977588398518176
21.0,0.0,0.6387434554973822,0.5648148148148148,0.5995085995085995,0.4642397972063465,0.3344916023400536
21.0,1.0,0.15517241379310345,0.1956521739130435,0.17307692307692307,0.4642397972063465,0.3344916023400536
21.0,2.0,0.6590909090909091,0.464,0.5446009389671361,0.4642397972063465,0.3344916023400536
21.0,3.0,0.472636815920398,0.6291390728476821,0.5397727272727273,0.4642397972063465,0.3344916023400536
22.0,0.0,0.6464088397790055,0.5416666666666666,0.5894206549118388,0.4681359445087405,0.3541462997815903
22.0,1.0,0.20689655172413793,0.13043478260869565,0.16,0.4681359445087405,0.3541462997815903
22.0,2.0,0.5963302752293578,0.52,0.5555555555555556,0.4681359445087405,0.3541462997815903
22.0,3.0,0.4794520547945205,0.695364238410596,0.5675675675675675,0.4681359445087405,0.3541462997815903
23.0,0.0,0.6354679802955665,0.5972222222222222,0.6157517899761337,0.4549656773832268,0.32370040035066433
23.0,1.0,0.15,0.1956521739130435,0.16981132075471697,0.4549656773832268,0.32370040035066433
23.0,2.0,0.6582278481012658,0.416,0.5098039215686274,0.4549656773832268,0.32370040035066433
23.0,3.0,0.4642857142857143,0.6026490066225165,0.5244956772334294,0.4549656773832268,0.32370040035066433
24.0,0.0,0.695364238410596,0.4861111111111111,0.5722070844686649,0.46736756607842467,0.3510983026493355
24.0,1.0,0.13559322033898305,0.17391304347826086,0.1523809523809524,0.46736756607842467,0.3510983026493355
24.0,2.0,0.5873015873015873,0.592,0.5896414342629482,0.46736756607842467,0.3510983026493355
24.0,3.0,0.48514851485148514,0.6490066225165563,0.5552407932011332,0.46736756607842467,0.3510983026493355
25.0,0.0,0.684931506849315,0.46296296296296297,0.5524861878453039,0.45271377165949167,0.3385989917350281
25.0,1.0,0.14285714285714285,0.13043478260869565,0.13636363636363635,0.45271377165949167,0.3385989917350281
25.0,2.0,0.5725806451612904,0.568,0.570281124497992,0.45271377165949167,0.3385989917350281
25.0,3.0,0.46017699115044247,0.6887417218543046,0.5517241379310345,0.45271377165949167,0.3385989917350281
26.0,0.0,0.6381909547738693,0.5879629629629629,0.6120481927710844,0.45850514392343283,0.33652005152503417
26.0,1.0,0.125,0.13043478260869565,0.1276595744680851,0.45850514392343283,0.33652005152503417
26.0,2.0,0.625,0.52,0.5676855895196506,0.45850514392343283,0.33652005152503417
26.0,3.0,0.47593582887700536,0.5894039735099338,0.5266272189349113,0.45850514392343283,0.33652005152503417
27.0,0.0,0.6470588235294118,0.5092592592592593,0.5699481865284974,0.46209138440235,0.3455915412321498
27.0,1.0,0.20588235294117646,0.15217391304347827,0.175,0.46209138440235,0.3455915412321498
27.0,2.0,0.6404494382022472,0.456,0.5327102803738317,0.46209138440235,0.3455915412321498
27.0,3.0,0.46122448979591835,0.7483443708609272,0.5707070707070707,0.46209138440235,0.3455915412321498
28.0,0.0,0.6404494382022472,0.5277777777777778,0.5786802030456852,0.448430514992776,0.33406635833332105
28.0,1.0,0.18518518518518517,0.10869565217391304,0.136986301369863,0.448430514992776,0.33406635833332105
28.0,2.0,0.58,0.464,0.5155555555555555,0.448430514992776,0.33406635833332105
28.0,3.0,0.463519313304721,0.7152317880794702,0.5625,0.448430514992776,0.33406635833332105
29.0,0.0,0.6432748538011696,0.5092592592592593,0.5684754521963824,0.4489971556140419,0.32660146906716436
